taxonID,scientificName,taxonRank,threatStatus,kingdom,phylum,class,order,family,establishmentMeans,scientific_std,matched_any,matched_grid10,matched_grid50,n_grids
urn:lsid:dyntaxa.se:TaxonName:77355,Statice behen,species,"",Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Plumbaginaceae,"",statice behen,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:77357,Statice limonium,species,"",Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Plumbaginaceae,"",statice limonium,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:77356,Statice scanica,species,"",Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Plumbaginaceae,"",statice scanica,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:69237,Steatoda oelandica,species,"",Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,"",steatoda oelandica,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:253825,Steccherinum aridum,species,DD,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Steccherinaceae,native,steccherinum aridum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:898,Steccherinum collabens,species,VU,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Steccherinaceae,native,steccherinum collabens,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:52833,Steccherinum cremeoalbum,species,"",Fungi,Basidiomycota,Agaricomycetes,Polyporales,Steccherinaceae,"",steccherinum cremeoalbum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:1526,Steccherinum litschaueri,species,DD,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Steccherinaceae,native,steccherinum litschaueri,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:152671,Steccherinum separabilimum,species,"",Fungi,Basidiomycota,Agaricomycetes,Polyporales,Steccherinaceae,"",steccherinum separabilimum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:399909,Steccherinum separabillimum,species,"",Fungi,Basidiomycota,Agaricomycetes,Polyporales,Steccherinaceae,"",steccherinum separabillimum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:343188,Steccherinum septentrionale,species,"",Fungi,Basidiomycota,Agaricomycetes,Polyporales,Meruliaceae,"",steccherinum septentrionale,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:58887,Stellaria ciliatisepala,species,"",Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,"",stellaria ciliatisepala,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:58888,Stellaria crassipes var. dovrensis,species,"",Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,"",stellaria crassipes,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:58889,Stellaria crassipes,species,"",Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,"",stellaria crassipes,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:247193,Stellonia endeca,species,"",Animalia,Echinodermata,Asteroidea,Velatida,Solasteridae,"",stellonia endeca,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:25252,Stenagostus villosus,species,"",Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,"",stenagostus villosus,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:19155,Stenagria thoracica,species,"",Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,"",stenagria thoracica,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:77549,Stenhammaria maritima,species,"",Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,"",stenhammaria maritima,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:20929,Stenichnus harwoodianus,species,"",Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,"",stenichnus harwoodianus,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:101827,Stenodynerus bluethgeni,species,NT,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,native,stenodynerus bluethgeni,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:104821,Stenodynerus blüthgeni,species,"",Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,"",stenodynerus blüthgeni,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:245382,Stenodynerus dentisquama,species,"",Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,"",stenodynerus dentisquama,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:215274,Stenoptilia islandica,species,VU,Animalia,Arthropoda,Insecta,Lepidoptera,Pterophoridae,native,stenoptilia islandica,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:102502,Stenoptilia zophodactyla,species,RE,Animalia,Arthropoda,Insecta,Lepidoptera,Pterophoridae,native,stenoptilia zophodactyla,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:99157,Stenus ibericus,species,"",Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,"",stenus ibericus,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:25172,Stenus rogeri,species,"",Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,"",stenus rogeri,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:25173,Stenus rossicus,species,"",Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,"",stenus rossicus,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:25176,Stenus vafellus,species,"",Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,"",stenus vafellus,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:1530,Stephensia bombycina,species,EN,Fungi,Ascomycota,Pezizomycetes,Pezizales,"Pezizales, genera incertae sedis",native,stephensia bombycina,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:13905,Stereocaulon abduanum,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Stereocaulaceae,"",stereocaulon abduanum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:224417,Stereodon alpicola,species,"",Plantae,Bryophyta,Bryopsida,Hypnales,Plagiotheciaceae,"",stereodon alpicola,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:104257,Stereum frustulatum,species,"",Fungi,Basidiomycota,Agaricomycetes,Russulales,Stereaceae,"",stereum frustulatum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:104313,Stereum sulcatum,species,"",Fungi,Basidiomycota,Agaricomycetes,Russulales,Bondarzewiaceae,"",stereum sulcatum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:40513,Sterna albifrons,species,"",Animalia,Chordata,Aves,Charadriiformes,Laridae,"",sterna albifrons,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:129817,Sterna albifrons,species,"",Animalia,Chordata,Aves,Charadriiformes,Laridae,"",sterna albifrons,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:40506,Sterna caspia,species,"",Animalia,Chordata,Aves,Charadriiformes,Laridae,"",sterna caspia,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:129819,Sterna caspia,species,"",Animalia,Chordata,Aves,Charadriiformes,Laridae,"",sterna caspia,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:129820,Sterna nigra,species,"",Animalia,Chordata,Aves,Charadriiformes,Laridae,"",sterna nigra,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:40507,Sterna sandvicensis,species,"",Animalia,Chordata,Aves,Charadriiformes,Laridae,"",sterna sandvicensis,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:231930,Stichoclavaria mucida,species,"",Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,"",stichoclavaria mucida,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:9080,Sticta pulmonacea v. pleurocarpa,species,"",Fungi,Ascomycota,Arthoniomycetes,Arthoniales,Lecanographaceae,"",sticta pulmonacea,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:9414,Stictis chrysophaea,species,"",Fungi,Ascomycota,Lecanoromycetes,Ostropales,Gyalectaceae,"",stictis chrysophaea,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:89948,Stigmatea pirolae,species,"",Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,"",stigmatea pirolae,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:389347,Stigmatea pyrolae,species,"",Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,"",stigmatea pyrolae,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:141732,Stigmella discidia,species,"",Animalia,Arthropoda,Insecta,Lepidoptera,Nepticulidae,"",stigmella discidia,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:141731,Stigmella distinguenda,species,"",Animalia,Arthropoda,Insecta,Lepidoptera,Nepticulidae,"",stigmella distinguenda,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:263718,Stigonema mesentericum,species,DD,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Stigonemataceae,native,stigonema mesentericum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:278472,Stiliger bellulus,species,"",Animalia,Mollusca,Gastropoda,"",Limapontiidae,"",stiliger bellulus,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:5338,Stiliger niger,species,"",Animalia,Mollusca,Gastropoda,"",Limapontiidae,"",stiliger niger,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:278203,Stiliger niger,species,"",Animalia,Mollusca,Gastropoda,"",Limapontiidae,"",stiliger niger,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:91014,Stipa joannis,species,"",Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,"",stipa joannis,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:126648,Strangalia nigripes,species,"",Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,"",strangalia nigripes,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:126649,Strangalia pubescens,species,"",Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,"",strangalia pubescens,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:126651,Strangalia revestita,species,"",Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,"",strangalia revestita,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:15295,Streblonema stilophorae,species,"",Chromista,Ochrophyta,Phaeophyceae,Ectocarpales,Chordariaceae,"",streblonema stilophorae,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:32348,Streblonema stilophorae,species,"",Chromista,Ochrophyta,Phaeophyceae,Ectocarpales,Chordariaceae,"",streblonema stilophorae,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:1539,Strigula jamesii,species,VU,Fungi,Ascomycota,Dothideomycetes,Strigulales,Strigulaceae,native,strigula jamesii,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:230130,Strigula stigmatella,species,EN,Fungi,Ascomycota,Dothideomycetes,Strigulales,Strigulaceae,native,strigula stigmatella,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:129858,Strix alba,species,"",Animalia,Chordata,Aves,Strigiformes,Tytonidae,"",strix alba,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:129861,Strix Bubo,species,"",Animalia,Chordata,Aves,Strigiformes,Strigidae,"",strix bubo,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:129869,Strix Otus,species,"",Animalia,Chordata,Aves,Strigiformes,Strigidae,"",strix otus,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:129860,Strix scandiaca,species,"",Animalia,Chordata,Aves,Strigiformes,Strigidae,"",strix scandiaca,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:34456,Stropharia albocrenulata,species,"",Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,"",stropharia albocrenulata,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:25437,Strophosoma curvipes,species,"",Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,"",strophosoma curvipes,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:126529,Strophosomus faber,species,"",Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,"",strophosomus faber,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:126528,Strophosomus fulvicornis,species,"",Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,"",strophosomus fulvicornis,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:105477,Strymonidia ilicis,species,"",Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,"",strymonidia ilicis,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:105470,Strymonidia w-album,species,"",Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,"",strymonidia w-album,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:129863,Stryx [sic] uralensis,species,"",Animalia,Chordata,Aves,Strigiformes,Strigidae,"",stryx [sic] uralensis,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:87326,Sturmia loeselii,species,"",Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,"",sturmia loeselii,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:234248,Styela atlantica,species,EN,Animalia,Chordata,"",Stolidobranchiata,Styelidae,native,styela atlantica,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:234247,Styela gelatinosa,species,DD,Animalia,Chordata,"",Stolidobranchiata,Styelidae,native,styela gelatinosa,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:124032,Styela rhizopus,species,"",Animalia,Chordata,"",Stolidobranchiata,Styelidae,"",styela rhizopus,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:234249,Styela theeli,species,DD,Animalia,Chordata,"",Stolidobranchiata,Styelidae,native,styela theeli,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:32372,Stypocaulon scoparium,species,"",Chromista,Ochrophyta,Phaeophyceae,Sphacelariales,Stypocaulaceae,"",stypocaulon scoparium,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:302167,Suillellus rhodoxanthus,species,"",Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,"",suillellus rhodoxanthus,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:302172,Suillellus satanas,species,"",Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,"",suillellus satanas,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:217836,Swiftia pallida,species,DD,Animalia,Cnidaria,Anthozoa,Alcyonacea,Plexauridae,native,swiftia pallida,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:129941,Sylvia fluviatilis,species,"",Animalia,Chordata,Aves,Passeriformes,Locustellidae,"",sylvia fluviatilis,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:129940,Sylvia luscinioides,species,"",Animalia,Chordata,Aves,Passeriformes,Locustellidae,"",sylvia luscinioides,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:143866,Symbiomyrma karavajevi,species,"",Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,"",symbiomyrma karavajevi,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:232725,Symphyocarpus strangulans,species,DD,Chromista,Ochrophyta,Phaeophyceae,Ectocarpales,Scytosiphonaceae,native,symphyocarpus strangulans,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:248655,Synapta bergensis,species,"",Animalia,Echinodermata,Holothuroidea,Apodida,Synaptidae,"",synapta bergensis,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:248660,Synapta decaria,species,"",Animalia,Echinodermata,Holothuroidea,Apodida,Synaptidae,"",synapta decaria,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:126532,Syncalypta spinosa,species,"",Animalia,Arthropoda,Insecta,Coleoptera,Byrrhidae,"",syncalypta spinosa,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:101873,Syncopacma sangiella,species,EN,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,native,syncopacma sangiella,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:101874,Syncopacma suecicella,species,CR,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,native,syncopacma suecicella,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:214762,Syncopacma wormiella,species,VU,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,native,syncopacma wormiella,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:249118,Synechoblastus nigrescens var. furfuraceum,species,"",Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Collemataceae,"",synechoblastus nigrescens,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:240228,Syntormon punctatum,species,DD,Animalia,Arthropoda,Insecta,Diptera,Dolichopodidae,native,syntormon punctatum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:259478,Syntormon rufipes,species,"",Animalia,Arthropoda,Insecta,Diptera,Dolichopodidae,"",syntormon rufipes,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:101878,Systenus scholtzi,species,VU,Animalia,Arthropoda,Insecta,Diptera,Dolichopodidae,native,systenus scholtzi,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:232160,Systenus tener,species,EN,Animalia,Arthropoda,Insecta,Diptera,Dolichopodidae,native,systenus tener,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:254018,Syzeuctus bicornis,species,DD,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,native,syzeuctus bicornis,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:71541,Syzeuctus maculatorius,species,"",Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"",syzeuctus maculatorius,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:101879,Tachinus bipustulatus,species,RE,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,native,tachinus bipustulatus,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:268660,Tachytes fulvitarsis,species,"",Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,"",tachytes fulvitarsis,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:238940,Tachyusa scitula,species,"",Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,"",tachyusa scitula,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:78797,Talorchestia deshayesii,species,"",Animalia,Arthropoda,Malacostraca,Amphipoda,Talitridae,"",talorchestia deshayesii,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:116751,Taranis cirrata,species,"",Animalia,Mollusca,Gastropoda,Neogastropoda,Raphitomidae,"",taranis cirrata,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:142,Taranis moerchi,species,"",Animalia,Mollusca,Gastropoda,Neogastropoda,Raphitomidae,"",taranis moerchi,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:266268,Taraxacum bavaricum,species,CR,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,native,taraxacum bavaricum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:230712,Taraxacum biformatum,species,EN,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,native,taraxacum biformatum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:230675,Taraxacum dilutisquameum,species,EN,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,native,taraxacum dilutisquameum,FALSE,FALSE,FALSE,0
