taxonID,scientificName,taxonRank,threatStatus,family,order,priority,n_cells_10km,n_cells_50km,total_occ_10km
urn:lsid:dyntaxa.se:Taxon:100198,Agathidium plagiatum,species,VU,Leiodidae,Coleoptera,Threatened - Poorly Sampled,1,1,31
urn:lsid:dyntaxa.se:Taxon:100202,Aglenus brunneus,species,VU,Salpingidae,Coleoptera,Threatened - Poorly Sampled,1,1,13
urn:lsid:dyntaxa.se:Taxon:100204,Agonopterix bipunctosa,species,VU,Depressariidae,Lepidoptera,Threatened - Poorly Sampled,1,1,199
urn:lsid:dyntaxa.se:Taxon:214260,Agonopterix broennoeensis,species,VU,Depressariidae,Lepidoptera,Threatened - Poorly Sampled,1,1,12
urn:lsid:dyntaxa.se:Taxon:100205,Agonopterix curvipunctosa,species,VU,Depressariidae,Lepidoptera,Threatened - Poorly Sampled,1,1,23
urn:lsid:dyntaxa.se:Taxon:100207,Agonopterix pallorella,species,VU,Depressariidae,Lepidoptera,Threatened - Poorly Sampled,1,1,115
urn:lsid:dyntaxa.se:Taxon:100218,Agrilus convexicollis,species,VU,Buprestidae,Coleoptera,Threatened - Poorly Sampled,1,1,95
urn:lsid:dyntaxa.se:Taxon:100216,Agrilus cuprescens,species,VU,Buprestidae,Coleoptera,Threatened - Poorly Sampled,1,1,30
urn:lsid:dyntaxa.se:Taxon:100222,Agrilus subauratus,species,VU,Buprestidae,Coleoptera,Threatened - Poorly Sampled,1,1,16
urn:lsid:dyntaxa.se:Taxon:215411,Agriphila deliella,species,VU,Crambidae,Lepidoptera,Threatened - Poorly Sampled,1,1,41
urn:lsid:dyntaxa.se:Taxon:232138,Albatrellus citrinus,species,VU,Albatrellaceae,Russulales,Threatened - Poorly Sampled,1,1,1017
urn:lsid:dyntaxa.se:Taxon:1958,Albatrellus subrubescens,species,VU,Albatrellaceae,Russulales,Threatened - Poorly Sampled,1,1,1121
urn:lsid:dyntaxa.se:Taxon:100004,Alcedo atthis,species,VU,Alcedinidae,Coraciiformes,Threatened - Poorly Sampled,1,1,116025
urn:lsid:dyntaxa.se:Taxon:20,Alchemilla heptagona,species,VU,Rosaceae,Rosales,Threatened - Poorly Sampled,1,1,173
urn:lsid:dyntaxa.se:Taxon:222954,Alchemilla plicata,species,VU,Rosaceae,Rosales,Threatened - Poorly Sampled,1,1,1317
urn:lsid:dyntaxa.se:Taxon:21,Alchemilla samuelssonii,species,VU,Rosaceae,Rosales,Threatened - Poorly Sampled,1,1,344
urn:lsid:dyntaxa.se:Taxon:24,Alchemilla xanthochlora,species,VU,Rosaceae,Rosales,Threatened - Poorly Sampled,1,1,267
urn:lsid:dyntaxa.se:Taxon:100230,Alcis jubata,species,VU,Geometridae,Lepidoptera,Threatened - Poorly Sampled,1,1,439
urn:lsid:dyntaxa.se:Taxon:100237,Allecula rhenana,species,VU,Tenebrionidae,Coleoptera,Threatened - Poorly Sampled,1,1,68
urn:lsid:dyntaxa.se:Taxon:102375,Alloclemensia mesospilella,species,VU,Incurvariidae,Lepidoptera,Threatened - Poorly Sampled,1,1,10
urn:lsid:dyntaxa.se:Taxon:33,Aloina aloides,species,VU,Pottiaceae,Pottiales,Threatened - Poorly Sampled,1,1,64
urn:lsid:dyntaxa.se:Taxon:36,Alpova diplophloeus,species,VU,Paxillaceae,Boletales,Threatened - Poorly Sampled,1,1,2
urn:lsid:dyntaxa.se:Taxon:102376,Alucita grammodactyla,species,VU,Alucitidae,Lepidoptera,Threatened - Poorly Sampled,1,1,90
urn:lsid:dyntaxa.se:Taxon:102774,Alvania testae,species,VU,Rissoidae,Littorinimorpha,Threatened - Poorly Sampled,1,1,8
urn:lsid:dyntaxa.se:Taxon:227537,Amaeana trilobata,species,VU,Terebellidae,Terebellida,Threatened - Poorly Sampled,1,1,31
urn:lsid:dyntaxa.se:Taxon:2972,Amanita eliae,species,VU,Amanitaceae,Agaricales,Threatened - Poorly Sampled,1,1,12
urn:lsid:dyntaxa.se:Taxon:38,Amanita franchetii,species,VU,Amanitaceae,Agaricales,Threatened - Poorly Sampled,1,1,192
urn:lsid:dyntaxa.se:Taxon:102164,Amara littorea,species,VU,Carabidae,Coleoptera,Threatened - Poorly Sampled,1,1,17
urn:lsid:dyntaxa.se:Taxon:103450,Amara montivaga,species,VU,Carabidae,Coleoptera,Threatened - Poorly Sampled,1,1,49
urn:lsid:dyntaxa.se:Taxon:102780,Amauropsis islandica,species,VU,Naticidae,Littorinimorpha,Threatened - Poorly Sampled,1,1,6
urn:lsid:dyntaxa.se:Taxon:100268,Ampedus rufipennis,species,VU,Elateridae,Coleoptera,Threatened - Poorly Sampled,1,1,113
urn:lsid:dyntaxa.se:Taxon:100270,Ampedus suecicus,species,VU,Elateridae,Coleoptera,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:243509,Ampelisca aequicornis,species,VU,Ampeliscidae,Amphipoda,Threatened - Poorly Sampled,1,1,10
urn:lsid:dyntaxa.se:Taxon:243507,Ampelisca amblyops,species,VU,Ampeliscidae,Amphipoda,Threatened - Poorly Sampled,1,1,16
urn:lsid:dyntaxa.se:Taxon:243506,Ampelisca gibba,species,VU,Ampeliscidae,Amphipoda,Threatened - Poorly Sampled,1,1,9
urn:lsid:dyntaxa.se:Taxon:105066,Amphimallon fallenii,species,VU,Scarabaeidae,Coleoptera,Threatened - Poorly Sampled,1,1,128
urn:lsid:dyntaxa.se:Taxon:218144,Amphorina farrani,species,VU,Eubranchidae,Nudibranchia,Threatened - Poorly Sampled,1,1,18
urn:lsid:dyntaxa.se:Taxon:6040129,Amphorina linensis,species,VU,Eubranchidae,Nudibranchia,Threatened - Poorly Sampled,1,1,2
urn:lsid:dyntaxa.se:Taxon:48,Amylocystis lapponica,species,VU,Dacryobolaceae,Polyporales,Threatened - Poorly Sampled,1,1,5089
urn:lsid:dyntaxa.se:Taxon:100274,Anacampsis scintillella,species,VU,Gelechiidae,Lepidoptera,Threatened - Poorly Sampled,1,1,69
urn:lsid:dyntaxa.se:Taxon:100274,Anacampsis scintillella,species,VU,Gelechiidae,Lepidoptera,Threatened - Poorly Sampled,1,1,10
urn:lsid:dyntaxa.se:Taxon:1718,Anacamptis palustris,species,VU,Orchidaceae,Asparagales,Threatened - Poorly Sampled,1,1,195
urn:lsid:dyntaxa.se:Taxon:234568,Anakelisia fasciata,species,VU,Delphacidae,Hemiptera,Threatened - Poorly Sampled,1,1,5
urn:lsid:dyntaxa.se:Taxon:100006,Anas acuta,species,VU,Anatidae,Anseriformes,Threatened - Poorly Sampled,1,1,270156
urn:lsid:dyntaxa.se:Taxon:100006,Anas acuta,species,VU,Anatidae,Anseriformes,Threatened - Poorly Sampled,1,1,692
urn:lsid:dyntaxa.se:Taxon:100006,Anas acuta,species,VU,Anatidae,Anseriformes,Threatened - Poorly Sampled,1,1,2
urn:lsid:dyntaxa.se:Taxon:102932,Anas crecca,species,VU,Anatidae,Anseriformes,Threatened - Poorly Sampled,1,1,833830
urn:lsid:dyntaxa.se:Taxon:102932,Anas crecca,species,VU,Anatidae,Anseriformes,Threatened - Poorly Sampled,1,1,12
urn:lsid:dyntaxa.se:Taxon:51,Anastrepta orcadensis,species,VU,Anastrophyllaceae,Jungermanniales,Threatened - Poorly Sampled,1,1,111
urn:lsid:dyntaxa.se:Taxon:2860,Andreaea nivalis,species,VU,Andreaeaceae,Andreaeales,Threatened - Poorly Sampled,1,1,111
urn:lsid:dyntaxa.se:Taxon:103096,Andrena batava,species,VU,Andrenidae,Hymenoptera,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:102664,Andrena bimaculata,species,VU,Andrenidae,Hymenoptera,Threatened - Poorly Sampled,1,1,210
urn:lsid:dyntaxa.se:Taxon:103137,Andrena gravida,species,VU,Andrenidae,Hymenoptera,Threatened - Poorly Sampled,1,1,9
urn:lsid:dyntaxa.se:Taxon:100285,Andrena humilis,species,VU,Andrenidae,Hymenoptera,Threatened - Poorly Sampled,1,1,558
urn:lsid:dyntaxa.se:Taxon:103119,Andrena nanula,species,VU,Andrenidae,Hymenoptera,Threatened - Poorly Sampled,1,1,37
urn:lsid:dyntaxa.se:Taxon:102673,Andrena nigrospina,species,VU,Andrenidae,Hymenoptera,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:103113,Andrena nitida,species,VU,Andrenidae,Hymenoptera,Threatened - Poorly Sampled,1,1,131
urn:lsid:dyntaxa.se:Taxon:103127,Andrena nycthemera,species,VU,Andrenidae,Hymenoptera,Threatened - Poorly Sampled,1,1,106
urn:lsid:dyntaxa.se:Taxon:100291,Aneurus laevis,species,VU,Aradidae,Hemiptera,Threatened - Poorly Sampled,1,1,14
urn:lsid:dyntaxa.se:Taxon:100293,Anisoxya fuscula,species,VU,Melandryidae,Coleoptera,Threatened - Poorly Sampled,1,1,20
urn:lsid:dyntaxa.se:Taxon:102169,Anogcodes rufiventris,species,VU,Oedemeridae,Coleoptera,Threatened - Poorly Sampled,1,1,35
urn:lsid:dyntaxa.se:Taxon:59,Anomoloma myceliosum,species,VU,Amylocorticiaceae,Amylocorticiales,Threatened - Poorly Sampled,1,1,73
urn:lsid:dyntaxa.se:Taxon:234697,Anoscopus histrionicus,species,VU,Cicadellidae,Hemiptera,Threatened - Poorly Sampled,1,1,1
urn:lsid:dyntaxa.se:Taxon:100305,Anotylus pumilus,species,VU,Staphylinidae,Coleoptera,Threatened - Poorly Sampled,1,1,15
urn:lsid:dyntaxa.se:Taxon:232125,Anser fabalis fabalis,subspecies,VU,Anatidae,Anseriformes,Threatened - Poorly Sampled,1,1,35715
urn:lsid:dyntaxa.se:Taxon:105527,Antherophagus silaceus,species,VU,Cryptophagidae,Coleoptera,Threatened - Poorly Sampled,1,1,39
urn:lsid:dyntaxa.se:Taxon:100308,Anthicus axillaris,species,VU,Anthicidae,Coleoptera,Threatened - Poorly Sampled,1,1,48
urn:lsid:dyntaxa.se:Taxon:100318,Anthonomus ulmi,species,VU,Curculionidae,Coleoptera,Threatened - Poorly Sampled,1,1,57
urn:lsid:dyntaxa.se:Taxon:65,Anthoporia albobrunnea,species,VU,Fomitopsidaceae,Polyporales,Threatened - Poorly Sampled,1,1,7525
urn:lsid:dyntaxa.se:Taxon:102172,Anthribus fasciatus,species,VU,Anthribidae,Coleoptera,Threatened - Poorly Sampled,1,1,28
urn:lsid:dyntaxa.se:Taxon:62,Anthriscus caucalis,species,VU,Apiaceae,Apiales,Threatened - Poorly Sampled,1,1,2610
urn:lsid:dyntaxa.se:Taxon:102120,Anthus cervinus,species,VU,Motacillidae,Passeriformes,Threatened - Poorly Sampled,1,1,42975
urn:lsid:dyntaxa.se:Taxon:100321,Antipalus varipes,species,VU,Asilidae,Diptera,Threatened - Poorly Sampled,1,1,27
urn:lsid:dyntaxa.se:Taxon:106596,Antrodiella pallasii,species,VU,Steccherinaceae,Polyporales,Threatened - Poorly Sampled,1,1,226
urn:lsid:dyntaxa.se:Taxon:3014,Antrodiella parasitica,species,VU,Steccherinaceae,Polyporales,Threatened - Poorly Sampled,1,1,93
urn:lsid:dyntaxa.se:Taxon:100322,Apalochrus femoralis,species,VU,Malachiidae,Coleoptera,Threatened - Poorly Sampled,1,1,53
urn:lsid:dyntaxa.se:Taxon:816,Aphroditeola olida,species,VU,Hygrophoraceae,Agaricales,Threatened - Poorly Sampled,1,1,499
urn:lsid:dyntaxa.se:Taxon:100371,Aporinellus sexmaculatus,species,VU,Pompilidae,Hymenoptera,Threatened - Poorly Sampled,1,1,75
urn:lsid:dyntaxa.se:Taxon:2047,Aporpium canescens,species,VU,"Auriculariales, genera incertae sedis",Auriculariales,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:100379,Aradus angularis,species,VU,Aradidae,Hemiptera,Threatened - Poorly Sampled,1,1,19
urn:lsid:dyntaxa.se:Taxon:100387,Aradus truncatus,species,VU,Aradidae,Hemiptera,Threatened - Poorly Sampled,1,1,40
urn:lsid:dyntaxa.se:Taxon:102740,Arcopagia crassa,species,VU,Tellinidae,Veneroida,Threatened - Poorly Sampled,1,1,8
urn:lsid:dyntaxa.se:Taxon:82,Arctoa anderssonii,species,VU,Rhabdoweisiaceae,Dicranales,Threatened - Poorly Sampled,1,1,4
urn:lsid:dyntaxa.se:Taxon:83,Arctophila fulva,species,VU,Poaceae,Poales,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:1859,Arenaria serpyllifolia subsp. lloydii,subspecies,VU,Caryophyllaceae,Caryophyllales,Threatened - Poorly Sampled,1,1,15331
urn:lsid:dyntaxa.se:Taxon:100977,Argynnis niobe,species,VU,Nymphalidae,Lepidoptera,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:100399,Aricia nicias,species,VU,Lycaenidae,Lepidoptera,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:86,Armeria scabra,species,VU,Plumbaginaceae,Caryophyllales,Threatened - Poorly Sampled,1,1,2
urn:lsid:dyntaxa.se:Taxon:88,Arnellia fennica,species,VU,Arnelliaceae,Jungermanniales,Threatened - Poorly Sampled,1,1,59
urn:lsid:dyntaxa.se:Taxon:219955,Arnica montana,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,33094
urn:lsid:dyntaxa.se:Taxon:6011214,Artemisia tanacetifolia,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,35
urn:lsid:dyntaxa.se:Taxon:98,Arthonia incarnata,species,VU,Arthoniaceae,Arthoniales,Threatened - Poorly Sampled,1,1,91
urn:lsid:dyntaxa.se:Taxon:234237,Ascidia prunum,species,VU,Ascidiidae,Phlebobranchiata,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:100405,Asilus crabroniformis,species,VU,Asilidae,Diptera,Threatened - Poorly Sampled,1,1,506
urn:lsid:dyntaxa.se:Taxon:232165,Asindulum nigrum,species,VU,Keroplatidae,Diptera,Threatened - Poorly Sampled,1,1,27
urn:lsid:dyntaxa.se:Taxon:102712,Asperarca nodulosa,species,VU,Arcidae,Arcoida,Threatened - Poorly Sampled,1,1,7
urn:lsid:dyntaxa.se:Taxon:111,Asplenium adulterinum,species,VU,Aspleniaceae,Polypodiales,Threatened - Poorly Sampled,1,1,34
urn:lsid:dyntaxa.se:Taxon:111,Asplenium adulterinum,species,VU,Aspleniaceae,Polypodiales,Threatened - Poorly Sampled,1,1,12
urn:lsid:dyntaxa.se:Taxon:111,Asplenium adulterinum,species,VU,Aspleniaceae,Polypodiales,Threatened - Poorly Sampled,1,1,1
urn:lsid:dyntaxa.se:Taxon:2631,Asterella lindenbergiana,species,VU,Aytoniaceae,Marchantiales,Threatened - Poorly Sampled,1,1,118
urn:lsid:dyntaxa.se:Taxon:116,Astragalus penduliflorus,species,VU,Fabaceae,Fabales,Threatened - Poorly Sampled,1,1,1376
urn:lsid:dyntaxa.se:Taxon:102842,Atelecyclus rotundatus,species,VU,Atelecyclidae,Decapoda,Threatened - Poorly Sampled,1,1,5
urn:lsid:dyntaxa.se:Taxon:100411,Aterpia sieversiana,species,VU,Tortricidae,Lepidoptera,Threatened - Poorly Sampled,1,1,3
urn:lsid:dyntaxa.se:Taxon:117,Atheloderma mirabile,species,VU,Rickenellaceae,Hymenochaetales,Threatened - Poorly Sampled,1,1,1
urn:lsid:dyntaxa.se:Taxon:45,Athelopsis lacerata,species,VU,Atheliaceae,Atheliales,Threatened - Poorly Sampled,1,1,5
urn:lsid:dyntaxa.se:Taxon:100415,Atheta autumnalis,species,VU,Staphylinidae,Coleoptera,Threatened - Poorly Sampled,1,1,28
urn:lsid:dyntaxa.se:Taxon:101324,Atheta inquinula,species,VU,Staphylinidae,Coleoptera,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:104888,Atheta janssoni,species,VU,Staphylinidae,Coleoptera,Threatened - Poorly Sampled,1,1,13
urn:lsid:dyntaxa.se:Taxon:100416,Atheta liturata,species,VU,Staphylinidae,Coleoptera,Threatened - Poorly Sampled,1,1,22
urn:lsid:dyntaxa.se:Taxon:100420,Atomaria abietina,species,VU,Cryptophagidae,Coleoptera,Threatened - Poorly Sampled,1,1,24
urn:lsid:dyntaxa.se:Taxon:100425,Atomaria munda,species,VU,Cryptophagidae,Coleoptera,Threatened - Poorly Sampled,1,1,29
urn:lsid:dyntaxa.se:Taxon:100426,Atomaria nigripennis,species,VU,Cryptophagidae,Coleoptera,Threatened - Poorly Sampled,1,1,39
urn:lsid:dyntaxa.se:Taxon:120,Atriplex laciniata,species,VU,Amaranthaceae,Caryophyllales,Threatened - Poorly Sampled,1,1,1227
urn:lsid:dyntaxa.se:Taxon:100431,Attagenus punctatus,species,VU,Dermestidae,Coleoptera,Threatened - Poorly Sampled,1,1,33
urn:lsid:dyntaxa.se:Taxon:100432,Atypus affinis,species,VU,Atypidae,Araneae,Threatened - Poorly Sampled,1,1,117
urn:lsid:dyntaxa.se:Taxon:232918,Audouinella serpens,species,VU,Acrochaetiaceae,Acrochaetiales,Threatened - Poorly Sampled,1,1,4
urn:lsid:dyntaxa.se:Taxon:1619,Aurantiporus fissilis,species,VU,Meruliaceae,Polyporales,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:1334,Aureoboletus gentilis,species,VU,Boletaceae,Boletales,Threatened - Poorly Sampled,1,1,270
urn:lsid:dyntaxa.se:Taxon:124,Bacidia absistens,species,VU,Ramalinaceae,Lecanorales,Threatened - Poorly Sampled,1,1,108
urn:lsid:dyntaxa.se:Taxon:129,Bacidia friesiana,species,VU,Ramalinaceae,Lecanorales,Threatened - Poorly Sampled,1,1,54
urn:lsid:dyntaxa.se:Taxon:133,Bacidia polychroa,species,VU,Ramalinaceae,Lecanorales,Threatened - Poorly Sampled,1,1,220
urn:lsid:dyntaxa.se:Taxon:134,Bacidia rosella,species,VU,Ramalinaceae,Lecanorales,Threatened - Poorly Sampled,1,1,2652
urn:lsid:dyntaxa.se:Taxon:128,Bacidina delicata,species,VU,Ramalinaceae,Lecanorales,Threatened - Poorly Sampled,1,1,22
urn:lsid:dyntaxa.se:Taxon:1776,Bactrospora brodoi,species,VU,"Arthoniales, genera incertae sedis",Arthoniales,Threatened - Poorly Sampled,1,1,252
urn:lsid:dyntaxa.se:Taxon:100439,Badister meridionalis,species,VU,Carabidae,Coleoptera,Threatened - Poorly Sampled,1,1,68
urn:lsid:dyntaxa.se:Taxon:100445,Bagous brevis,species,VU,Curculionidae,Coleoptera,Threatened - Poorly Sampled,1,1,211
urn:lsid:dyntaxa.se:Taxon:100827,Bagous elegans,species,VU,Curculionidae,Coleoptera,Threatened - Poorly Sampled,1,1,7
urn:lsid:dyntaxa.se:Taxon:100450,Bagous nodulosus,species,VU,Curculionidae,Coleoptera,Threatened - Poorly Sampled,1,1,5
urn:lsid:dyntaxa.se:Taxon:100442,Bagous tubulus,species,VU,Curculionidae,Coleoptera,Threatened - Poorly Sampled,1,1,12
urn:lsid:dyntaxa.se:Taxon:140,Baldellia repens,species,VU,Alismataceae,Alismatales,Threatened - Poorly Sampled,1,1,487
urn:lsid:dyntaxa.se:Taxon:102714,Bathyarca pectunculoides,species,VU,Arcidae,Arcoida,Threatened - Poorly Sampled,1,1,31
urn:lsid:dyntaxa.se:Taxon:100460,Batrisodes adnexus,species,VU,Staphylinidae,Coleoptera,Threatened - Poorly Sampled,1,1,68
urn:lsid:dyntaxa.se:Taxon:100461,Batrisodes delaporti,species,VU,Staphylinidae,Coleoptera,Threatened - Poorly Sampled,1,1,20
urn:lsid:dyntaxa.se:Taxon:100462,Batrisodes hubenthali,species,VU,Staphylinidae,Coleoptera,Threatened - Poorly Sampled,1,1,22
urn:lsid:dyntaxa.se:Taxon:100466,Bembidion argenteolum,species,VU,Carabidae,Coleoptera,Threatened - Poorly Sampled,1,1,118
urn:lsid:dyntaxa.se:Taxon:100465,Bembidion cruciatum,species,VU,Carabidae,Coleoptera,Threatened - Poorly Sampled,1,1,5
urn:lsid:dyntaxa.se:Taxon:100468,Bembidion humerale,species,VU,Carabidae,Coleoptera,Threatened - Poorly Sampled,1,1,74
urn:lsid:dyntaxa.se:Taxon:100471,Bembidion semipunctatum,species,VU,Carabidae,Coleoptera,Threatened - Poorly Sampled,1,1,86
urn:lsid:dyntaxa.se:Taxon:102885,Beraea maura,species,VU,Beraeidae,Trichoptera,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:218120,Berthella sideralis,species,VU,Pleurobranchidae,Pleurobranchida,Threatened - Poorly Sampled,1,1,6
urn:lsid:dyntaxa.se:Taxon:100478,Biastes truncatus,species,VU,Apidae,Hymenoptera,Threatened - Poorly Sampled,1,1,100
urn:lsid:dyntaxa.se:Taxon:1778,Biatora fallax,species,VU,Ramalinaceae,Lecanorales,Threatened - Poorly Sampled,1,1,51
urn:lsid:dyntaxa.se:Taxon:145,Biatoridium monasteriense,species,VU,"Lecanoromycetes, genera incertae sedis","Lecanoromycetes, families incertae sedis",Threatened - Poorly Sampled,1,1,1592
urn:lsid:dyntaxa.se:Taxon:102067,Bibio fulvicollis,species,VU,Bibionidae,Diptera,Threatened - Poorly Sampled,1,1,18
urn:lsid:dyntaxa.se:Taxon:102199,Bibloporus mayeti,species,VU,Staphylinidae,Coleoptera,Threatened - Poorly Sampled,1,1,11
urn:lsid:dyntaxa.se:Taxon:100480,Bibloporus ultimus,species,VU,Staphylinidae,Coleoptera,Threatened - Poorly Sampled,1,1,24
urn:lsid:dyntaxa.se:Taxon:147,Biscogniauxia cinereolilacina,species,VU,Graphostromataceae,Xylariales,Threatened - Poorly Sampled,1,1,626
urn:lsid:dyntaxa.se:Taxon:102705,Bithynia transsilvanica,species,VU,Bithyniidae,Littorinimorpha,Threatened - Poorly Sampled,1,1,1
urn:lsid:dyntaxa.se:Taxon:100483,Bius thoracicus,species,VU,Tenebrionidae,Coleoptera,Threatened - Poorly Sampled,1,1,151
urn:lsid:dyntaxa.se:Taxon:257108,Blastenia coralliza,species,VU,Teloschistaceae,Teloschistales,Threatened - Poorly Sampled,1,1,149
urn:lsid:dyntaxa.se:Taxon:228430,Blastenia ferruginea,species,VU,Teloschistaceae,Teloschistales,Threatened - Poorly Sampled,1,1,330
urn:lsid:dyntaxa.se:Taxon:100486,Bledius baudii,species,VU,Staphylinidae,Coleoptera,Threatened - Poorly Sampled,1,1,19
urn:lsid:dyntaxa.se:Taxon:100488,Bledius erraticus,species,VU,Staphylinidae,Coleoptera,Threatened - Poorly Sampled,1,1,77
urn:lsid:dyntaxa.se:Taxon:104513,Bledius filipes,species,VU,Staphylinidae,Coleoptera,Threatened - Poorly Sampled,1,1,34
urn:lsid:dyntaxa.se:Taxon:100489,Bledius furcatus,species,VU,Staphylinidae,Coleoptera,Threatened - Poorly Sampled,1,1,49
urn:lsid:dyntaxa.se:Taxon:100492,Bledius nanus,species,VU,Staphylinidae,Coleoptera,Threatened - Poorly Sampled,1,1,97
urn:lsid:dyntaxa.se:Taxon:100494,Bledius procerulus,species,VU,Staphylinidae,Coleoptera,Threatened - Poorly Sampled,1,1,7
urn:lsid:dyntaxa.se:Taxon:220711,Blitum bonus-henricus,species,VU,Amaranthaceae,Caryophyllales,Threatened - Poorly Sampled,1,1,6657
urn:lsid:dyntaxa.se:Taxon:222738,Blysmus compressus,species,VU,Cyperaceae,Poales,Threatened - Poorly Sampled,1,1,3164
urn:lsid:dyntaxa.se:Taxon:222237,Blysmus rufus,species,VU,Cyperaceae,Poales,Threatened - Poorly Sampled,1,1,1971
urn:lsid:dyntaxa.se:Taxon:6033479,Bohuslania matsmichaeli,species,VU,Cuthonidae,Nudibranchia,Threatened - Poorly Sampled,1,1,6
urn:lsid:dyntaxa.se:Taxon:149,Boletopsis grisea,species,VU,Bankeraceae,Thelephorales,Threatened - Poorly Sampled,1,1,3630
urn:lsid:dyntaxa.se:Taxon:150,Boletopsis leucomelaena,species,VU,Bankeraceae,Thelephorales,Threatened - Poorly Sampled,1,1,2074
urn:lsid:dyntaxa.se:Taxon:100496,Bolitochara tecta,species,VU,Staphylinidae,Coleoptera,Threatened - Poorly Sampled,1,1,19
urn:lsid:dyntaxa.se:Taxon:102396,Boloria improba,species,VU,Nymphalidae,Lepidoptera,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:102704,Bombus veteranus,species,VU,Apidae,Hymenoptera,Threatened - Poorly Sampled,1,1,376
urn:lsid:dyntaxa.se:Taxon:6001729,Borealea nobilis,species,VU,Coryphellidae,Nudibranchia,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:102796,Boreotrophon clavatus,species,VU,Muricidae,Neogastropoda,Threatened - Poorly Sampled,1,1,1
urn:lsid:dyntaxa.se:Taxon:100499,Boros schneideri,species,VU,Boridae,Coleoptera,Threatened - Poorly Sampled,1,1,187
urn:lsid:dyntaxa.se:Taxon:100500,Bostrichus capucinus,species,VU,Bostrichidae,Coleoptera,Threatened - Poorly Sampled,1,1,198
urn:lsid:dyntaxa.se:Taxon:165,Botrychium lanceolatum,species,VU,Ophioglossaceae,Ophioglossales,Threatened - Poorly Sampled,1,1,2179
urn:lsid:dyntaxa.se:Taxon:166,Botrychium matricariifolium,species,VU,Ophioglossaceae,Ophioglossales,Threatened - Poorly Sampled,1,1,1182
urn:lsid:dyntaxa.se:Taxon:169,Botrychium virginianum,species,VU,Ophioglossaceae,Ophioglossales,Threatened - Poorly Sampled,1,1,143
urn:lsid:dyntaxa.se:Taxon:102202,Brachinus crepitans,species,VU,Carabidae,Coleoptera,Threatened - Poorly Sampled,1,1,184
urn:lsid:dyntaxa.se:Taxon:100502,Brachycercus harrisella,species,VU,Caenidae,Ephemeroptera,Threatened - Poorly Sampled,1,1,23
urn:lsid:dyntaxa.se:Taxon:102526,Brachyopa cinerea,species,VU,Syrphidae,Diptera,Threatened - Poorly Sampled,1,1,4
urn:lsid:dyntaxa.se:Taxon:6009361,Brachypalpus valgus,species,VU,Syrphidae,Diptera,Threatened - Poorly Sampled,1,1,517
urn:lsid:dyntaxa.se:Taxon:101113,Brachypera dauci,species,VU,Curculionidae,Coleoptera,Threatened - Poorly Sampled,1,1,97
urn:lsid:dyntaxa.se:Taxon:100505,Brachyptera braueri,species,VU,Taeniopterygidae,Plecoptera,Threatened - Poorly Sampled,1,1,75
urn:lsid:dyntaxa.se:Taxon:217998,Brachystomia eulimoides,species,VU,Pyramidellidae,"",Threatened - Poorly Sampled,1,1,21
urn:lsid:dyntaxa.se:Taxon:100506,Brachytemnus porcatus,species,VU,Curculionidae,Coleoptera,Threatened - Poorly Sampled,1,1,10
